bite_Year,bite_Month,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
2011,10,OTHER,,,,,,40245,NO,BODY,,KILLED,2011/10/14 0:00,,NEGATIVE
2011,10,CAT,,,BUFF,,,40219,NO,BODY,2011-10,KILLED,2011/10/20 0:00,,NEGATIVE
2011,11,BAT,,,,,,40211,NO,BODY,,KILLED,2011/11/12 0:00,,NEGATIVE
2011,11,DOG,AMER. BULL DOG,MALE,BRN-WHITE,,,40211,NO,BODY,,KILLED,2011/11/18 0:00,,NEGATIVE
2011,11,RABBIT,,,,,,40215,NO,BODY,,,2011/11/30 0:00,,
2011,12,CAT,,,,,,40222,NO,BODY,,DIED,2011/12/9 0:00,,NEGATIVE
2012,1,DOG,,FEMALE,BLACK/WHT,,,40220,YES,BODY,,,2012/1/23 0:00,,NEGATIVE
2012,1,DOG,,MALE,,,,,YES,,,,2012/1/26 0:00,,NEGATIVE
2012,1,CAT,,,,,,40241,YES,BODY,,,2012/1/27 0:00,,
2012,3,CAT,,,GRAY,,,40223,,BODY,,,2012/3/23 0:00,,
2012,4,DOG,PIT BULL,MALE,BLACK/WHIT,,,40215,,,,,2012/4/9 0:00,,
2012,6,DOG,GOLD RETRIEVER,MALE,,,,40291,,BODY,,,2012/6/25 0:00,,
2012,7,DOG,,MALE,BROWN,,,40214,,BODY,,,2012/7/20 0:00,,NEGATIVE
2012,8,CAT,,,,,,,,BODY,,,2012/8/24 0:00,,
2012,8,CAT,,,,,,,,BODY,,,2012/8/27 0:00,,
2012,9,CAT,,,,,,,,BODY,,,2012/9/5 0:00,,
2012,9,CAT,,FEMALE,,,,,,BODY,,,2012/10/5 0:00,,
2013,3,DOG,,MALE,BLK WHT,,,,,BODY,,,2013/3/8 0:00,,
2013,3,DOG,DALMATIAN,,,,,,,BODY,,,2013/3/8 0:00,,
2013,4,DOG,HUSKY,,,,,,YES,BODY,,,2013/4/12 0:00,,NEGATIVE
2013,8,DOG,BORDER COLLIE,,,,,,,,,,2013/8/8 0:00,,NEGATIVE
2013,8,CAT,,,ORGE WHITE,,,40214,,BODY,,,2013/8/15 0:00,,
2013,8,BAT,,,,,,40216,,BODY,,,2013/8/30 0:00,,
2013,9,CAT,,,WHT BRN,,,,,BODY,,,2013/9/10 0:00,,NEGATIVE
2013,9,CAT,,FEMALE,CALICO,,,,,BODY,,,2013/9/26 0:00,,
2013,10,CAT,,MALE,BLACK,,,,,BODY,,,2013/10/5 0:00,,NEGATIVE
2013,10,CAT,,,,,,40205,,BODY,,,2013/10/11 0:00,,NEGATIVE
2013,10,BAT,,,,,,,,UNKNOWN,,,2013/10/24 0:00,,
2013,11,DOG,,MALE,BROWN,3,2011-10,40270,,HEAD,,,2013/11/19 0:00,,NEGATIVE
2014,1,BAT,,,,,,,,BODY,,,2014/1/13 0:00,,
2014,2,DOG,,FEMALE,RED,,2013-5,40220,,BODY,,,2014/3/1 0:00,,
2014,3,BAT,,,,,,,,BODY,,,2014/3/12 0:00,,
2014,3,,,,,,,,,BODY,,,2014/3/17 0:00,,
2014,3,DOG,PIT BULL,,WHITE,,,40205,,BODY,,,2017/3/24 0:00,,NEGATIVE
2014,5,DOG,,MALE,WHT BRN,,,40222,,BODY,,,2014/5/6 0:00,,NEGATIVE
2014,5,DOG,PIT BULL,,GRAY/WHITE,,,40211,,BODY,,,2014/5/22 0:00,,
2014,10,CAT,,MALE,GRAY,,,,,BODY,,,2014/11/1 0:00,,NEGATIVE
2014,11,RACCOON,,,,,,,,BODY,,,2014/11/5 0:00,,NEGATIVE
2014,12,DOG,BEAGLE,FEMALE,TRI,,2014-4,40208,,HEAD,,,2014/12/5 0:00,,NEGATIVE
2015,1,BAT,,,,,,,NO,UNKNOWN,,,2015/1/30 0:00,,NEGATIVE
2015,3,CAT,,,,,,40214,,BODY,,,2015/3/9 0:00,,NEGATIVE
2015,3,DOG,CHOW CHOW,,,,,,,BODY,,,2015/3/12 0:00,,NEGATIVE
2015,4,DOG,AAUST. TERR.,FEMALE,BROWN,,,40220,NO,BODY,,KILLED,2015/4/30 0:00,,NEGATIVE
2015,5,CAT,,FEMALE,TORTIE,,,40223,,HEAD,,,2015/5/4 0:00,,NEGATIVE
2015,5,BAT,,,,,,40203,,,,,2015/5/5 0:00,,POSITIVE
2015,5,DOG,LABRADOR RETRIV,FEMALE,GOLDEN,,,40047,NO,UNKNOWN,,KILLED,2015/5/18 0:00,,NEGATIVE
2015,5,CAT,,,BRN,,,40202,,BODY,,,2015/5/14 0:00,,NEGATIVE
2015,5,CAT,,FEMALE,CALICO,,,40215,NO,BODY,,KILLED,2015/5/19 0:00,,NEGATIVE
2015,5,CAT,,FEMALE,WHT TAN,,,40118,,UNKNOWN,,,2015/6/2 0:00,,NEGATIVE
2015,5,CAT,,FEMALE,WHTI TAN,,,40118,NO,UNKNOWN,,,2015/6/2 0:00,,NEGATIVE
2015,5,CAT,,,WHT TAN,,,40118,,UNKNOWN,,,2015/6/2 0:00,,NEGATIVE
2015,6,DOG,YORKSHIRE TERRIER,FEMALE,TAN BLK,,,40203,,BODY,,,2015/6/10 0:00,,NEGATIVE
2015,6,DOG,PIT BULL,MALE,BLK WHTE,,,40212,,BODY,,,2015/6/15 0:00,,NEGATIVE
2015,6,CAT,,,,,,40206,,BODY,,,2015/6/16 0:00,,NEGATIVE
2015,6,CAT,,,,,,40245,YES,BODY,,,2015/6/17 0:00,,NEGATIVE
2015,6,CAT,,MALE,GREY,,,40212,,BODY,,,2015/6/18 0:00,,NEGATIVE
2015,6,DOG,PIT BULL,MALE,BLACK,,2013-2,47150,,HEAD,,,2015/6/22 0:00,,NEGATIVE
2015,6,DOG,,,,,,40245,,HEAD,,,2015/6/22 0:00,,NEGATIVE
2015,6,DOG,PIT BULL,FEMALE,BRN WHT,,,40215,,BODY,,,2015/6/26 0:00,,NEGATIVE
2015,6,DOG,PIT BULL,MALE,BRN WHT,,,40215,,BODY,,,2015/6/26 0:00,,NEGATIVE
2015,6,DOG,PIT BULL,FEMALE,BRINDLE,,,40215,,BODY,,,2016/6/26 0:00,,NEGATIVE
2015,7,BAT,,,,,,40243,,,,,2015/7/4 0:00,,NEGATIVE
2015,7,DOG,PIT BULL,FEMALE,BLUE WHIT,,,40219,,BODY,,,2015/7/24 0:00,,
2015,7,DOG,DACHSHUND,FEMALE,BROWN,,,40229,,BODY,,,2015/7/19 0:00,,NEGATIVE
2015,7,CAT,,,,,,40214,,BODY,,,2015/7/22 0:00,,NEGATIVE
2015,8,CAT,,,,,,40212,,BODY,,,2015/8/4 0:00,,NEGATIVE
2015,8,DOG,LABRADOR RETRIV,MALE,RED,,,40241,,BODY,,,2015/8/13 0:00,,NEGATIVE
2015,8,DOG,BOXER,MALE,BRINDLE,,,40222,,BODY,,,2015/8/13 0:00,,NEGATIVE
2015,8,BAT,,,,,,40207,,BODY,,,2015/8/17 0:00,,NEGATIVE
2015,8,DOG,PIT BULL,MALE,WHT BLK,,,40212,,BODY,,,2015/8/18 0:00,,NEGATIVE
2015,9,CAT,,MALE,ORANGE,,,40212,,BODY,,,2015/9/8 0:00,,NEGATIVE
2015,11,BAT,,,,,,40211,,,,,2015/11/3 0:00,,NEGATIVE
2015,11,CAT,,,,,,40205,,UNKNOWN,,,2015/11/24 0:00,,NEGATIVE
2015,12,BAT,,,,,,40299,,BODY,,,2015/12/11 0:00,,NEGATIVE
2015,12,CAT,,,,,,47122,,BODY,,,2015/12/12 0:00,,NEGATIVE
2015,12,CAT,,,,,,40291,,UNKNOWN,,,2015/12/17 0:00,,NEGATIVE
2015,12,CAT,,FEMALE,,,,40219,,BODY,,,2015/12/28 0:00,,NEGATIVE
2015,12,CAT,,,,,,40206,,BODY,,,2015/12/30 0:00,,NEGATIVE
2016,2,DOG,,,,,,40212,,BODY,,,2016/2/13 0:00,,NEGATIVE
2016,2,RACCOON,,,,,,40062,,BODY,,,2016/2/16 0:00,,NEGATIVE
2016,3,CAT,,FEMALE,BLACK,,,40216,,BODY,,,2016/3/18 0:00,,NEGATIVE
2016,3,CAT,,,,,,40299,,BODY,,,2016/3/28 0:00,,NEGATIVE
2016,3,CAT,,,,,,40272,,BODY,,,2016/3/31 0:00,,NEGATIVE
2016,5,CAT,,MALE,GRAY,,,40291,,BODY,,,2016/5/10 0:00,,NEGATIVE
2016,5,BAT,,UNKNOWN,BROWN,,,40203,,UNKNOWN,,,2016/5/25 0:00,,NEGATIVE
2016,5,DOG,BULL DOG,MALE,TRI,,,40212,,,,,2016/5/27 0:00,,NEGATIVE
2016,6,CAT,,FEMALE,GRY,,,40207,,BODY,,,2016/6/8 0:00,,NEGATIVE
2016,6,DOG,SHIH TZU,FEMALE,BLACK,,,40213,,BODY,,,2016/6/15 0:00,,NEGATIVE
2016,6,CAT,,,,,,40245,,BODY,,,2016/6/15 0:00,,NEGATIVE
2016,6,CAT,,,,,,40215,,BODY,,,2016/6/17 0:00,,NEGATIVE
2016,6,CAT,,MALE,BROWN,,,40220,,UNKNOWN,,,2016/6/22 0:00,,NEGATIVE
2016,6,BAT,,,,,,40204,,,,,2016/6/23 0:00,,NEGATIVE
2016,6,RACCOON,,,,,,40207,,BODY,,,2016/6/24 0:00,,NEGATIVE
2016,6,BAT,,,,,,40291,,BODY,,,2016/6/26 0:00,,
2016,7,CAT,,MALE,BLACK,,,40299,,BODY,,,2016/7/13 0:00,,NEGATIVE
2016,7,BAT,,,,,,40205,,,,,2016/7/18 0:00,,NEGATIVE
2016,7,BAT,,,,,,40291,,,,,2016/7/27 0:00,,NEGATIVE
2016,7,CAT,,MALE,BRN,,,40291,,BODY,,,2016/7/28 0:00,,NEGATIVE
2016,8,CAT,,FEMALE,TORTOIS SH,,,,,BODY,,,2016/8/1 0:00,,NEGATIVE
2016,8,CAT,,FEMALE,BLUE,,,40222,,HEAD,,,2016/8/2 0:00,,NEGATIVE
2016,8,BAT,,,,,,40214,,,,,2016/8/8 0:00,,UNKNOWN
2016,8,CAT,,,,,,40299,,BODY,,,2016/8/11 0:00,,NEGATIVE
2016,8,CAT,,,,,,40218,,UNKNOWN,,,2016/8/16 0:00,,NEGATIVE
2016,8,CAT,,FEMALE,TORTIE,,,40211,,BODY,,,2016/8/17 0:00,,NEGATIVE
2016,8,DOG,PIT BULL,MALE,WHT BRN,,,40071,,BODY,,,2016/8/19 0:00,,NEGATIVE
2016,8,BAT,,,BRN,,,40258,,BODY,,,2016/8/27 0:00,,NEGATIVE
2016,8,DOG,,,,,,40047,,BODY,,,2016/8/28 0:00,,UNKNOWN
2016,8,BAT,,UNKNOWN,BRN,,,40206,,UNKNOWN,,,2016/8/30 0:00,,NEGATIVE
2016,9,BAT,,,,,,40207,,UNKNOWN,,,2016/9/1 0:00,,NEGATIVE
2016,9,DOG,PIT BULL,MALE,WHITE,,,40203,,BODY,,,2016/9/12 0:00,,NEGATIVE
2016,9,OTHER,,,,,,40241,,BODY,,,2016/9/21 0:00,,NEGATIVE
2016,10,DOG,PIT BULL,MALE,WHT TAN,,,40258,,BODY,,,2016/10/3 0:00,,NEGATIVE
2016,10,DOG,LABRADOR RETRIV,FEMALE,BLK WHT,,,40228,,HEAD,,,2016/10/7 0:00,,NEGATIVE
2016,11,CAT,,,BLACK,,,40291,,BODY,,,2016/11/9 0:00,,NEGATIVE
2016,11,CAT,,MALE,,,,41016,,BODY,,,2016/11/22 0:00,,NEGATIVE
2016,12,CAT,,MALE,ORG WHT,,,40229,,BODY,,,2016/12/2 0:00,,NEGATIVE
2016,12,CAT,,,,,,,,BODY,,,2016/12/16 0:00,,NEGATIVE
2016,12,DOG,PIT BULL,,WHT BRN,,,40202,,BODY,,,2016/12/13 0:00,,NEGATIVE
2016,12,BAT,,,,,,40205,,UNKNOWN,,,2016/12/14 0:00,,NEGATIVE
2016,12,DOG,MASTIF,MALE,BRINDLE,,,40291,,BODY,,,2016/12/19 0:00,,NEGATIVE
2016,12,CAT,,,,,,40219,,BODY,,,2016/12/19 0:00,,NEGATIVE
2017,1,DOG,,MALE,,,,40214,,HEAD,,,2017/1/11 0:00,,NEGATIVE
2017,2,DOG,LABRADOR RETRIV,FEMALE,BLACK,,,40222,,BODY,,,2017/2/8 0:00,,NEGATIVE
2017,3,DOG,PIT BULL,FEMALE,BROWN,,,40208,NO,UNKNOWN,2017-3,KILLED,2017/3/9 0:00,,NEGATIVE
2017,3,DOG,CHOW CHOW,MALE,BRN,,,40214,,HEAD,,,2017/3/23 0:00,,NEGATIVE
2017,3,BAT,,,,,,40229,,,,,2017/3/25 0:00,,NEGATIVE
2017,3,DOG,PIT BULL,MALE,WHITE BR,,,40211,,BODY,,,2017/3/31 0:00,,NEGATIVE
2017,4,BAT,,,,,,40272,,UNKNOWN,,,2017/4/20 0:00,,NEGATIVE
2017,4,DOG,GREAT PYRENEESE,FEMALE,WHITE,,,40210,,,,,2017/5/1 0:00,,POSITIVE
2017,5,DOG,MASTIF,MALE,,3,2017-2,40241,,BODY,,,2017/5/24 0:00,,NEGATIVE
2017,5,BAT,,,,,,40228,,,,,2017/5/12 0:00,,NEGATIVE
2017,5,BAT,,,,,,,,UNKNOWN,,,2017/5/17 0:00,,NEGATIVE
2017,6,BAT,,,,,,40291,YES,BODY,,KILLED,2017/6/13 0:00,,
2017,7,CAT,,MALE,GRAY,,,40214,,BODY,,,2017/7/5 0:00,,UNKNOWN
2017,7,BAT,,,,,,40220,,,,,2017/7/8 0:00,,NEGATIVE
2017,7,BAT,,,,,,40217,,BODY,,,2017/7/12 0:00,,UNKNOWN
2017,8,RACCOON,,,,,,40229,,BODY,,,2017/8/16 0:00,,
2017,9,BAT,,,,,,40223,,BODY,,,2017/9/5 0:00,,NEGATIVE
2101,2,CAT,,FEMALE,BLACK,,,40202,,BODY,2011-2,RELEASED,,,
,,OTHER,,,,,,40299,NO,,,DIED,2011/5/24 0:00,,NEGATIVE
,,BAT,,,,,,,,,,,2011/8/9 0:00,,NEGATIVE
,,BAT,,,,,,40215,,,,,2015/2/28 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2015/3/1 0:00,,NEGATIVE
,,CAT,,,,,,40214,,BODY,,,2015/3/5 0:00,,NEGATIVE
,,BAT,,,,,,40215,,,,,2015/3/5 0:00,,NEGATIVE
,,DOG,SHIH TZU,,,,,40242,,HEAD,,,2015/3/7 0:00,,NEGATIVE
,,CAT,,FEMALE,BLK WHITE,,,40299,,,,,2015/3/9 0:00,,NEGATIVE
,,BAT,,,,,,40245,,,,,2015/3/18 0:00,,NEGATIVE
,,BAT,,,,,,40059,,,,,2015/3/22 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2015/3/25 0:00,,NEGATIVE
,,BAT,,,,,,40245,,,,,2015/3/28 0:00,,NEGATIVE
,,BAT,,,,,,40208,,,,,2015/3/30 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2015/4/7 0:00,,NEGATIVE
,,BAT,,,,,,40203,,,,,2015/5/5 0:00,,NEGATIVE
,,BAT,,,,,,40212,,,,,2015/5/6 0:00,,NEGATIVE
,,CAT,,,,,,40223,,,,,2015/5/8 0:00,,NEGATIVE
,,BAT,,,,,,40241,,,,,2015/5/9 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2015/5/25 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2015/5/27 0:00,,NEGATIVE
,,CAT,,,,,,40206,,,,,2015/6/15 0:00,,NEGATIVE
,,BAT,,,,,,40203,,BODY,,,2015/6/16 0:00,,NEGATIVE
,,BAT,,,,,,40213,,,,,2015/6/16 0:00,,NEGATIVE
,,RACCOON,,,,,,40219,,,,,2015/6/19 0:00,,NEGATIVE
,,DOG,LABRADOR RETRIV,FEMALE,YELLOW,,,40014,,,,,2015/7/11 0:00,,NEGATIVE
,,BAT,,,,,,40228,,,,,2015/7/12 0:00,,NEGATIVE
,,BAT,,,,,,,,,,,2015/7/24 0:00,,NEGATIVE
,,BAT,,,,,,40212,,,,,2015/7/29 0:00,,NEGATIVE
,,BAT,,,,,,,,,,,2015/7/29 0:00,,NEGATIVE
,,BAT,,,,,,40219,,,,,2015/8/11 0:00,,NEGATIVE
,,BAT,,,,,,40203,,,,,2015/8/16 0:00,,NEGATIVE
,,BAT,,,,,,40211,,UNKNOWN,,,2015/8/17 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2015/8/17 0:00,,NEGATIVE
,,BAT,,,,,,40245,,,,,2015/8/19 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2015/8/19 0:00,,NEGATIVE
,,BAT,,,,,,40291,,,,,2015/8/24 0:00,,NEGATIVE
,,BAT,,,,,,40210,,,,,2015/8/25 0:00,,NEGATIVE
,,BAT,,,,,,40027,,,,,2015/8/28 0:00,,NEGATIVE
,,BAT,,,,,,40213,,,,,2015/8/31 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2015/8/31 0:00,,NEGATIVE
,,BAT,,,,,,40222,,,,,2015/9/1 0:00,,NEGATIVE
,,BAT,,,,,,40204,,,,,2015/9/2 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2015/9/3 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2015/9/4 0:00,,NEGATIVE
,,BAT,,,,,,40241,,,,,2015/9/8 0:00,,NEGATIVE
,,CAT,,FEMALE,BLK BRN TA,,,,,,,,2015/9/21 0:00,,NEGATIVE
,,BAT,,,,,,40258,,,,,2015/10/1 0:00,,NEGATIVE
,,DOG,,,,,,,,BODY,,,2015/10/18 0:00,,NEGATIVE
,,BAT,,,,,,40059,,,,,2015/11/4 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2015/11/6 0:00,,NEGATIVE
,,BAT,,,,,,40204,,,,,2015/11/13 0:00,,NEGATIVE
,,BAT,,,,,,40229,,,,,2015/11/24 0:00,,NEGATIVE
,,CAT,,,,,,40299,,,,,2015/12/14 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2016/1/12 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2016/2/6 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2016/2/29 0:00,,NEGATIVE
,,BAT,,,,,,40228,,,,,2016/3/8 0:00,,NEGATIVE
,,DOG,,,,,,40299,,,,,2016/4/5 0:00,,NEGATIVE
,,,,,,,,,,,,,2016/4/5 0:00,,NEGATIVE
,,CAT,,,,,,,,,,,2016/4/29 0:00,,NEGATIVE
,,,,,,,,,,BODY,,,2016/5/2 0:00,,NEGATIVE
,,DOG,GERM SHEPHERD,,,,2015-10,40204,,BODY,,,2016/5/19 0:00,,NEGATIVE
,,RACCOON,,,,,,,,,,,2016/5/31 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2016/6/1 0:00,,NEGATIVE
,,BAT,,,,,,40203,,,,,2016/6/1 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2016/6/6 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2016/6/7 0:00,,NEGATIVE
,,BAT,,,,,,40204,,,,,2016/6/7 0:00,,NEGATIVE
,,,,,,,,40214,,,,,2016/6/11 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2016/6/26 0:00,,NEGATIVE
,,BAT,,,,,,40216,,,,,2016/7/5 0:00,,NEGATIVE
,,BAT,,,,,,40213,,,,,2016/7/9 0:00,,NEGATIVE
,,BAT,,,,,,40213,,,,,2016/7/12 0:00,,NEGATIVE
,,BAT,,,,,,40331,,,,,2016/7/18 0:00,,NEGATIVE
,,BAT,,,,,,40245,,,,,2016/7/23 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2016/7/25 0:00,,NEGATIVE
,,RACCOON,,,,,,40215,,,,,2016/7/27 0:00,,NEGATIVE
,,BAT,,,,,,40213,,,,,2016/7/27 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2016/8/15 0:00,,NEGATIVE
,,BAT,,,,,,40291,,,,,2016/8/15 0:00,,NEGATIVE
,,BAT,,,,,,47150,,,,,2016/8/16 0:00,,NEGATIVE
,,BAT,,,,,,40243,,,,,2016/8/17 0:00,,NEGATIVE
,,BAT,,,,,,40222,,,,,2016/8/22 0:00,,NEGATIVE
,,BAT,,,,,,40222,,,,,2016/8/25 0:00,,NEGATIVE
,,BAT,,,,,,40220,,,,,2016/8/25 0:00,,NEGATIVE
,,BAT,,,,,,40025,,,,,2016/8/26 0:00,,NEGATIVE
,,BAT,,,,,,40228,,,,,2016/8/29 0:00,,NEGATIVE
,,BAT,,,,,,40206,,,,,2016/8/30 0:00,,NEGATIVE
,,BAT,,,,,,40220,,,,,2016/9/1 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2016/9/1 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2016/9/2 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2016/9/2 0:00,,NEGATIVE
,,BAT,,,,,,40291,,,,,2016/9/3 0:00,,NEGATIVE
,,BAT,,,,,,40299,,,,,2016/9/9 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2016/9/11 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2016/9/13 0:00,,NEGATIVE
,,BAT,,,,,,40215,,,,,2016/9/13 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2016/9/15 0:00,,NEGATIVE
,,BAT,,,,,,40299,,,,,2016/9/20 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2016/9/29 0:00,,NEGATIVE
,,DOG,,,,,,40211,,,,,2016/10/1 0:00,,NEGATIVE
,,BAT,,,,,,40212,,,,,2016/10/31 0:00,,NEGATIVE
,,BAT,,,,,,40204,,UNKNOWN,,,2016/11/25 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2016/12/17 0:00,,NEGATIVE
,,BAT,,,,,,40243,,,,,2016/12/17 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2016/12/27 0:00,,NEGATIVE
,,CAT,,,,,,40212,,,,,2016/12/27 0:00,,NEGATIVE
,,BAT,,,,,,40218,,,,,2016/12/29 0:00,,NEGATIVE
,,BAT,,,,,,40014,,,,,2017/1/3 0:00,,NEGATIVE
,,BAT,,,,,,40222,,,,,2017/1/7 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2017/1/11 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2017/1/11 0:00,,NEGATIVE
,,BAT,,,,,,40212,,,,,2017/1/12 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2017/1/17 0:00,,NEGATIVE
,,BAT,,,,,,40208,,,,,2017/1/17 0:00,,NEGATIVE
,,CAT,,,,,,40299,,,,,2017/1/26 0:00,,NEGATIVE
,,OTHER,,,,,,40213,,,,,2017/2/1 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2017/2/14 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2017/2/18 0:00,,NEGATIVE
,,BAT,,,,,,47150,,,,,2017/2/22 0:00,,NEGATIVE
,,BAT,,,,,,40206,,,,,2017/3/9 0:00,,NEGATIVE
,,BAT,,,,,,40228,,,,,2017/3/25 0:00,,NEGATIVE
,,BAT,,,,,,40213,,,,,2017/4/17 0:00,,NEGATIVE
,,BAT,,,,,,40212,,,,,2017/4/19 0:00,,NEGATIVE
,,RACCOON,,,,,,40207,,,,,2017/4/20 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2017/4/25 0:00,,NEGATIVE
,,BAT,,,,,,40241,,,,,2017/4/28 0:00,,NEGATIVE
,,BAT,,,,,,40203,,,,,2017/5/9 0:00,,NEGATIVE
,,DOG,,FEMALE,,,,40220,,,,,2017/5/9 0:00,,NEGATIVE
,,BAT,,,,,,40215,,,,,2017/5/10 0:00,,NEGATIVE
,,CAT,,,,,,40215,,,,,2017/5/18 0:00,,NEGATIVE
,,DOG,,,,,,,,BODY,,,2017/5/29 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2017/6/5 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2017/6/5 0:00,,NEGATIVE
,,CAT,,,,,,40150,,,,,2017/6/12 0:00,,NEGATIVE
,,CAT,,,,,,40208,,,,,2017/6/12 0:00,,NEGATIVE
,,BAT,,,,,,40228,,,,,2017/6/14 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2017/6/15 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2017/6/16 0:00,,NEGATIVE
,,BAT,,,,,,40220,,,,,2017/6/20 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2017/6/20 0:00,,NEGATIVE
,,BAT,,,,,,40299,,,,,2017/6/21 0:00,,NEGATIVE
,,BAT,,,,,,40203,,,,,2017/6/23 0:00,,NEGATIVE
,,BAT,,,,,,40215,,,,,2017/6/26 0:00,,NEGATIVE
,,BAT,,,,,,40203,,,,,2017/6/26 0:00,,NEGATIVE
,,CAT,,,,,,40299,,,,,2017/7/10 0:00,,NEGATIVE
,,DOG,,,,,,40258,,,,,2017/7/10 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2017/7/11 0:00,,NEGATIVE
,,BAT,,,,,,40299,,,,,2017/7/14 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2017/7/16 0:00,,NEGATIVE
,,BAT,,,,,,40222,,,,,2017/7/25 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2017/7/26 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2017/7/29 0:00,,NEGATIVE
,,BAT,,,,,,40223,,,,,2017/7/31 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2017/7/31 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2017/8/3 0:00,,NEGATIVE
,,DOG,GREAT DANE,,,,,40065,,BODY,,,2017/8/5 0:00,,NEGATIVE
,,BAT,,,,,,40212,,,,,2017/8/9 0:00,,NEGATIVE
,,BAT,,,,,,40214,,,,,2017/8/10 0:00,,NEGATIVE
,,BAT,,,,,,40211,,,,,2017/8/20 0:00,,NEGATIVE
,,BAT,,,,,,40205,,,,,2017/8/20 0:00,,NEGATIVE
,,BAT,,,,,,40204,,,,,2017/8/21 0:00,,NEGATIVE
,,BAT,,,,,,40118,,,,,2017/8/21 0:00,,NEGATIVE
,,BAT,,,,,,40208,,,,,2017/8/23 0:00,,NEGATIVE
,,BAT,,,,,,40207,,,,,2016/7/10 0:00,,POSITIVE
,,BAT,,,,,,40214,,,,,2016/7/29 0:00,,POSITIVE
,,BAT,,,,,,40220,YES,,,,2015/4/4 0:00,,UNKNOWN
,,BAT,,,,,,40205,YES,,,,2016/7/6 0:00,,UNKNOWN
,,BAT,,,,,,40222,,,,,2016/7/22 0:00,,UNKNOWN
,,BAT,,,,,,40203,,,,,2016/8/3 0:00,,UNKNOWN
,,BAT,,,,,,40205,,,,,2016/9/16 0:00,,UNKNOWN
,,BAT,,,,,,40215,,,,,2015/5/4 0:00,,
,,,,,,,,40291,,,,,2016/6/29 0:00,,
,,BAT,,,,,,,,,,,2016/9/9 0:00,,
,,DOG,SHIH TZU,UNKNOWN,BEIGE/WHIT,3,2010-2,40223,,BODY,2011-1,,,,
,,CAT,,,,,,,,,,,,,
,,CAT,,,,,,,,,,,,,
,,DOG,PIT BULL,FEMALE,WHITE-BRN,1,2010-3,40272,NO,,2011-2,,,,
,,,,,,,,,,,,,,,
2011,3,DOG,PIT BULL,,,,,40223,YES,HEAD,,,,,
2011,3,DOG,GREAT DANE,MALE,BLK,,,40272,NO,BODY,2011-3,,,,
